localID;extractionDate;globalRating;positionOnRanking;sitesOnRanking;totalReviews;userName;userLocation;userContributions;tripType;reviewWritten;reviewVisited;reviewRating;reviewLanguage;reviewFullText
MAG032;2021-08-21 10:32:36.019;4.5;2;71;18392;Julia Plieva@juliapM7130TB;Kyiv (Kiev), Ukraine;430;Family;2019-03-04;2018-08-01;5;en;Something incredible is there - amazing Palacio de Penha which totally amazes your mind! It's gorgeous. As outside, as inside. The territory is huge. The Palace in located in the huge hill with a great view on the valley. The park sunk in green trees and different types of green and flowers is also full of beauty and secrets. It is really amazing place with a great history, full of mystery and beauty. We've been there several times and each time when we come to Portugal we return to this gorgeous place again and again.I recommend to stay there for the full day. All infrastructure for a comfortable staying is on place - parking, WC, restaurants and cafes, small bus to the hill, gift shop, etc.
MAG032;2021-08-21 10:33:01.251;4.5;2;71;18392;Jess the Explorer@Jessicaaamot;Lisbon, Portugal;20;Friends;2019-02-06;2018-08-01;5;en;If you are visiting Lisbon, I really recommend you to spend a day in Sintra and visit Palacio da Pena. This colorful palace stands on the top of a hill in the Sintra Mountains above the town of Sintra and attracts many visitors every year. The entrance costs 14€ to visit both the park and the palace, I personally think it is worth it, since inside you can enjoy a nice tour among the original furniture of the 19th century.
MAG032;2021-08-21 10:33:07.501;4.5;2;71;18392;C1107UEjamest@C1107UEjamest;Lawton, OK;21;Couples;2019-01-21;2018-08-01;1;en;This was the hardest part of our visit to Portugal. The lines were not moving - the renovation was slowing the tourists and customer service was non-existent,
MAG021;2021-08-20 15:49:24.393;4.5;1;355;24454;Samantha P@E743MHsamanthap;Ho Chi Minh City, Vietnam;36;Solo;2019-05-28;2018-08-01;4;en;The bridge should not be missed, especially since it leads you to Vila Nova de Gaia where all the wine cellars are. The bridge boasts some phenomenal views, although it is generally quite busy. There is an upper and lower level with the upper level obviously boasting more spectacular views than the lower level. Please also be aware that the lower level often has men jumping from the bridge into the water below. They take a long time to jump and really try and capture the attention of those passing by. This is intentional as others in their group will pickpocket distracted tourists. I watched this happen many times during my month long stay in Porto, so please be aware.
MAG014;2021-08-20 14:27:05.881;4.5;3;726;30707;TDeniero@TDeniero;New York City, NY;95;Family;2019-07-08;2018-08-01;4;en;The church is free to enter but they charge to go into the monastery. On our way to eat pasteis, we stopped here to take a look and the church is beautiful. There are statues and stained glass windows along with the amazing architecture of the church. We did not go into the monastery as the pasteis were calling but overall it is worth a visit.
MAG014;2021-08-20 14:27:16.805;4.5;3;726;30707;maydelsb@maydelsb;Lisbon, Portugal;4;Family;2019-07-03;2018-08-01;5;en;This monastery is breathtaking! Thanks cloisters in particular were incredibly impressive and make you want to stay awhile. A must!
MAG014;2021-08-20 14:27:16.924;4.5;3;726;30707;Mário@marioruimascarenhas;Lisbon, Portugal;20;Friends;2019-07-03;2018-08-01;5;en;Are in Lisboa?Do not miss it... as well as the monumental Torre de Belém (Bethelem Tower)... which is just about 500 meter away... near by the Tejo (Tagus) river....Enjoy them!...
MAG014;2021-08-20 14:27:27.881;4.5;3;726;30707;Tristan S@tsv01;Aalborg, Denmark;3097;Couples;2019-06-27;2018-08-01;5;en;The monastery does not look that large from outside but goes forever inside. Everywhere you look you see intricate carvings. With Lisbon Card entrance is free and you skip the que. A must visit place. 
MAG014;2021-08-20 14:28:07.053;4.5;3;726;30707;Boutip@Boutip;Gatineau, Canada;615;Family;2019-06-03;2018-08-01;5;en;This is a superb monastery that has been well maintained through the years. The actual chapel is wonderful with exceptional craftsmanship. Well worth a visit plus the waterfront offer nice area for a walk after the visit.
MAG014;2021-08-20 14:28:18.087;4.5;3;726;30707;igors0702@igors0702;St. Petersburg, Russia;48;Business;2019-05-29;2018-08-01;5;en;The monastery of hieronymites is a monument of late Gothic style of Portuguese architecture. The monastery buildings are located in the Lisbon suburb of Santa Maria de Belém (Bethlehem) near the Belém tower and the Palace.The construction was carried out with the money received from the resale of Indian spices.It was here that Vasco da Gama and his companions spent the night in prayer before sailing to India.In addition to the kings Manuel I and John III, are buried in the monastery, Vasco da Gama and the poet CamõesLifehack - I recommend to buy a combined ticket to the monastery and the Belém tower. Then you will go to the belém tower without waiting in line.
MAG014;2021-08-20 14:32:04.179;4.5;3;726;30707;Rbarbosa27@Rbarbosa27;Madrid, Spain;182;Friends;2019-01-16;2018-08-01;4;en;"It is a place worth visiting to check the ""Manuelino"" style architecture (it's a UNESCOWorld Heritage Site) and be impressed by its dimensions - imagine it in the context of the 1600's Lisbon. The beautiful cloisters are also worthwhile. Another fact of great interest are the tombs inside: Vasco da Gama, Luis Vaz de Camões, Fernando Pessoa, Alexandre Herculano, and several kings and queens."
MAG010;2021-08-20 13:18:49.760;4.0;6;726;36979;Theodore P@theodorep804;;11;Couples;2019-07-02;2018-08-01;4;en;Breathtaking view from the top!Be extremely careful the steps are steep and narrow on your way up and down.The experience is rewarding enough!
MAG010;2021-08-20 13:21:42.110;4.0;6;726;36979;ken68thecaterhamkid@ken68thecaterhamkid;Lisbon, Portugal;71;Family;2019-04-13;2018-08-01;5;en;Stand in this small but most important castle and feel the ghosts of the past all around you. Belem was the NASA of the medieval period, it should not only be on every travellers itinerary, it should be revered as the starting point for mankind's investigation of it's own planet. A small fort which opened up the planet to trade and commerce for Portugal, by the greatest navigators the world has ever seen, the Portuguese, who had the vision, confidence and daring to go where no man had gone before, using just the sun and stars to show them the way.
MAG010;2021-08-20 13:23:10.779;4.0;6;726;36979;Daydream774987@Daydream774987;Ljubljana, Slovenia;9;;2019-03-19;2018-08-01;5;en;It was great, beautiful old castle. I can advice you to buy ticket on internet, so you don't have to wait in line so long.
MAG010;2021-08-20 13:23:15.932;4.0;6;726;36979;milojm@milojm;Sardinia, Italy;4;;2019-03-19;2018-08-01;5;en;Very Belem Tower in Belem...  Sort of Lisbon story.. long way to find the entarance.. Long crowded line to cash... long story...
MAG010;2021-08-20 13:24:18.511;4.0;6;726;36979;manuelwillson@manuelwillson;Caracas, Venezuela;67;Family;2019-01-24;2018-08-01;5;en;Stroll along the Tajo River its amazing and enjoyable whwre you encounter  Torre de Belen for your amusement....its constitutes part of Lisboa and Portugal´s history that you can share.
MAG010;2021-08-20 13:24:18.729;4.0;6;726;36979;C1107UEjamest@C1107UEjamest;Lawton, OK;21;Family;2019-01-21;2018-08-01;2;en;Fortunately I had previously toured the Torre de Belem but the line was just too long and moving too slow that day - we left after standing in line for an hour and moved a very short distance.
MAG010;2021-08-20 13:24:29.292;4.0;6;726;36979;Rbarbosa27@Rbarbosa27;Madrid, Spain;182;Friends;2019-01-16;2018-08-01;4;en;"It's a symbol of the Old Portugal, the superpower, and it's located by the river (it was part of the Tagus defence system), close to the Jerónimos monastery and the original ""pastel de belém"" pastry shop, so it's worth the visit. It's a photo friendly place and it's a great area for a stroll."
MAG093;2021-08-21 16:16:03.748;4.5;1;101;6805;Bartol H@Bart09v;Zagreb, Croatia;170;Couples;2019-02-24;2018-09-01;5;en;Personally this is the best place to visit while in Braga, it is easily reachable buy bus and it's cheap. Just be aware that bus goes every hour if I remember correctly so try to time your visit in order to avoid having to wait 1h for bus. View from the top to the valley is great as well. Take into the account that there is quite few stair to walk just to reach the staircase which leads to the church so if you have trouble walking I would suggest going up by funicular.
MAG093;2021-08-21 16:16:09.952;4.5;1;101;6805;Kaytd60@Kaytd60;Adelaide, Australia;33;;2019-01-15;2018-09-01;5;en;We took the local bus up to Bom Jesus do Monte around 10 am on a very warm day. The fare was cheap and the journey was comfortable. The local bus takes you to the base of the famous stairs and runs up and back frequently. My partner walked all the stairs up while I opted for the funicular which is a unique experience. The church was undergoing some refurbishment at the time but the views and the garden surrounds were beautiful. Lunch on the kiosk terrace under a large umbrella was very pleasant. The gift shop had a good range of interesting things. It was easy to spend a couple of hours here before taking the local bus back down to Braga.This s a good low cost, rewarding outing for anyone visiting Braga.
MAG049;2021-08-21 13:22:47.734;4.5;3;355;10859;The_Loup_Garou@The_Loup_Garou;Phoenix, AZ;165905;Couples;2019-04-30;2018-09-01;4;en;After our arrival at our hotel, across the Douro River from the Oporto, we spent hours gazing down from Vila Nova de Gaia, at Cais da Ribeira, watching the water taxis, and the rabelos, mainly carrying tourists now, and not Port wine down the Douro, from the quintas upriver. Though not so much with the Port trade, or even seafood (that is now mostly in Matosinhos), this is still a bustling waterfront – though probably mostly for tourists, looking for a restaurant, or bar. We watched the buses, and taxis, but did not get a chance to experience the Cais da Ribeira, for a few days.We had taken a ride-share (taxi drivers were on strike) to Oporto from our hotel, and the driver, fearful of the striking drivers, basically threw us out, waving his arm in the general direction of the River, “There” was the last word we heard from him. We then headed down to the Cais da Ribeira, primarily in search of our restaurant for the evening, ODE. However, we ended up spending some time wandering the area, looking at many restaurants and bars, plus a few shops, which were still open.The street and the riverbank are created from the granite, that most of Oporto sits on, and is built from. The iron mooring rings, used by the rabelos, for centuries, are still there, along with the much newer gangways for the tourist boats, and water taxis.We found the Cais da Ribeira to be a bustling place this beautiful September evening. It had a vibrancy, that was not evident, when viewed from across the River, and atop a hill in Vila Nova de Gaia. I was almost sorry that we had an early reservation, as roaming the waterfront looked to offer a lot. However, it was time to find our restaurant.
MAG049;2021-08-21 13:23:22.355;4.5;3;355;10859;Emma Louise@emmaanto;Bergen, Norway;62;Friends;2019-01-13;2018-09-01;4;en;Had a picnic with some friends by the water when visiting Porto. Nice view over Porto waterfront. Calm and relaxing place. Possabilities for boat rides along the river. Porto is beautiful!
MAG047;2021-08-21 13:11:10.943;5.0;1;71;13342;TriciaCunniff@TriciaCunniff;Burlington, VT;5;;2019-08-07;2018-09-01;5;en;This was a highlight of our day trip to Sintra. It's a very unique park (best way to describe it) filled with strange and wonderful attractions. They had run out of the audio tour headsets by the time we got there, but we were able to find our way around with the map. I think the audio tour would have been fun to really understand what each thing was, but honestly it was so fun without it I wouldn't say you need it! Be prepared to walk a lot! :)
MAG047;2021-08-21 13:12:39.721;5.0;1;71;13342;Ronboavida J@Ronboavida;Schiedam, The Netherlands;17;Friends;2019-05-09;2018-09-01;5;en;Get yourself well informed about the history of this place, because except for the beautiful garden and architecture, it is a place filled with symbolism. 
